year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate,githubUrl
2022,1,,1,164.978,citations=286; influential=4; review/survey; BCI term matches=1; title BCI matches=1; open PDF metadata,30186f466b7456a20e29cde48c20f0192548a59a,"Past, Present, and Future of EEG-Based BCI Applications","Kaido Värbu, M. Naveed, Yar Muhammad",Italian National Conference on Sensors,2022-04-26,286,4,"SSVEP, P300, and ERP Spellers","An electroencephalography (EEG)-based brain–computer interface (BCI) is a system that provides a pathway between the brain and external devices by interpreting EEG. EEG-based BCI applications have initially been developed for medical purposes, with the aim of facilitating the return of patients to normal life. In addition to the initial aim, EEG-based BCI applications have also gained increasing significance in the non-medical domain, improving the life of healthy people, for instance, by making it more efficient, collaborative and helping develop themselves. The objective of this review is to give a systematic overview of the literature on EEG-based BCI applications from the period of 2009 until 2019. The systematic literature review has been prepared based on three databases PubMed, Web of Science and Scopus. This review was conducted following the PRISMA model. In this review, 202 publications were selected based on specific eligibility criteria. The distribution of the research between the medical and non-medical domain has been analyzed and further categorized into fields of research within the reviewed domains. In this review, the equipment used for gathering EEG data and signal processing methods have also been reviewed. Additionally, current challenges in the field and possibilities for the future have been analyzed.",10.3390/s22093331,,35591021,https://doi.org/10.3390/s22093331,https://www.semanticscholar.org/paper/30186f466b7456a20e29cde48c20f0192548a59a,https://www.mdpi.com/1424-8220/22/9/3331/pdf?version=1651135666,Computer Science; Engineering; Medicine,False,
2022,2,,2,200.331,citations=254; influential=19; recognized venue; dataset/benchmark; modern ML method; BCI term matches=3; open PDF metadata,5c4916da79dec4101bea37d409239063893a5542,A Transformer-Based Approach Combining Deep Learning Network and Spatial-Temporal Information for Raw EEG Classification,"J. Xie, J Zhang, Jiayao Sun, Zheng Ma, Liuni Qin, Guanglin Li, et al.",IEEE transactions on neural systems and rehabilitation engineering,2022-08-01,254,19,Motor Imagery and Movement Decoding,"The attention mechanism of the Transformer has the advantage of extracting feature correlation in the long-sequence data and visualizing the model. As time-series data, the spatial and temporal dependencies of the EEG signals between the time points and the different channels contain important information for accurate classification. So far, Transformer-based approaches have not been widely explored in motor-imagery EEG classification and visualization, especially lacking general models based on cross-individual validation. Taking advantage of the Transformer model and the spatial-temporal characteristics of the EEG signals, we designed Transformer-based models for classifications of motor imagery EEG based on the PhysioNet dataset. With 3s EEG data, our models obtained the best classification accuracy of 83.31%, 74.44%, and 64.22% on two-, three-, and four-class motor-imagery tasks in cross-individual validation, which outperformed other state-of-the-art models by 0.88%, 2.11%, and 1.06%. The inclusion of the positional embedding modules in the Transformer could improve the EEG classification performance. Furthermore, the visualization results of attention weights provided insights into the working mechanism of the Transformer-based networks during motor imagery tasks. The topography of the attention weights revealed a pattern of event-related desynchronization (ERD) which was consistent with the results from the spectral analysis of Mu and beta rhythm over the sensorimotor areas. Together, our deep learning methods not only provide novel and powerful tools for classifying and understanding EEG data but also have broad applications for brain-computer interface (BCI) systems.",10.1109/TNSRE.2022.3194600,,35914032,https://doi.org/10.1109/TNSRE.2022.3194600,https://www.semanticscholar.org/paper/5c4916da79dec4101bea37d409239063893a5542,https://ieeexplore.ieee.org/ielx7/7333/4359219/09845479.pdf,Computer Science; Medicine,False,
2022,3,,3,168.947,citations=233; influential=7; review/survey; BCI term matches=1; title BCI matches=1; open PDF metadata,333bfe5956a62b14a35fca0f5dc1a2e8220d4b15,Review of Machine Learning Techniques for EEG Based Brain Computer Interface,"Swati Aggarwal, Nupur Chugh",Archives of Computational Methods in Engineering,2022-01-07,233,7,EEG Signal Processing and Datasets,,10.1007/s11831-021-09684-6,,,https://doi.org/10.1007/s11831-021-09684-6,https://www.semanticscholar.org/paper/333bfe5956a62b14a35fca0f5dc1a2e8220d4b15,,Computer Science; Medicine,False,
2022,4,,4,167.805,citations=176; influential=7; dataset/benchmark; modern ML method; BCI term matches=3; title BCI matches=1; open PDF metadata,905abaeff600cfa3adfa03260c0fd9493ea812fa,A transfer learning-based CNN and LSTM hybrid deep learning model to classify motor imagery EEG signals,"Zahra Khademi, F. Ebrahimi, H. M. Kordy",Comput. Biol. Medicine,2022-02-10,176,7,Motor Imagery and Movement Decoding,"In the Motor Imagery (MI)-based Brain Computer Interface (BCI), users' intention is converted into a control signal through processing a specific pattern in brain signals reflecting motor characteristics. There are such restrictions as the limited size of the existing datasets and low signal to noise ratio in the classification of MI Electroencephalogram (EEG) signals. Machine learning (ML) methods, particularly Deep Learning (DL), have overcome these limitations relatively. In this study, three hybrid models were proposed to classify the EEG signal in the MI-based BCI. The proposed hybrid models consist of the convolutional neural networks (CNN) and the Long-Short Term Memory (LSTM). In the first model, the CNN with different number of convolutional-pooling blocks (from shallow to deep CNN) was examined; a two-block CNN model not affected by the vanishing gradient descent and yet able to extract desirable features employed; the second and third models contained pre-trained CNNs conducing to the exploration of more complex features. The transfer learning strategy and data augmentation methods were applied to overcome the limited size of the datasets by transferring learning from one model to another. This was achieved by employing two powerful pre-trained convolutional neural networks namely ResNet-50 and Inception-v3. The continuous wavelet transform (CWT) was used to generate images for the CNN. The performance of the proposed models was evaluated on the BCI Competition IV dataset 2a. The mean accuracy vlaues of 92%, 90%, and 86%, and mean Kappa values of 88%, 86%, and 81% were obtained for the hybrid neural network with the customized CNN, the hybrid neural network with ResNet-50 and the hybrid neural network with Inception-v3, respectively. Despite the promising performance of the three proposed models, the hybrid neural network with Inception-v3 outperformed the two other models. The best obtained result in the present study improved the previous best result in the literature by 7% in terms of classification accuracy. From the findings, it can be concluded that transfer learning based on a pre-trained CNN in combination with LSTM is a novel method in MI-based BCI. The study also has implications for the discrimination of motor imagery tasks in each EEG recording channel and in different brain regions which can reduce computational time in future works by only selecting the most effective channels.",10.1016/j.compbiomed.2022.105288,,35168083,https://doi.org/10.1016/j.compbiomed.2022.105288,https://www.semanticscholar.org/paper/905abaeff600cfa3adfa03260c0fd9493ea812fa,,Computer Science; Engineering; Medicine,False,
2022,5,,5,175.913,citations=175; influential=10; recognized venue; invasive/high-bandwidth BCI; BCI term matches=2; open PDF metadata,8a717a61f5828d91c6a18568c2ad4f9f9c1222d9,Imagined speech can be decoded from low- and cross-frequency intracranial EEG features,"Timothée Proix, Jaime F. Delgado Saa, Andy Christen, Stéphanie Martin, Brian N. Pasley, R. Knight, et al.",Nature Communications,2022-01-10,175,10,Invasive and Implantable Interfaces,"Reconstructing intended speech from neural activity using brain-computer interfaces holds great promises for people with severe speech production deficits. While decoding overt speech has progressed, decoding imagined speech has met limited success, mainly because the associated neural signals are weak and variable compared to overt speech, hence difficult to decode by learning algorithms. We obtained three electrocorticography datasets from 13 patients, with electrodes implanted for epilepsy evaluation, who performed overt and imagined speech production tasks. Based on recent theories of speech neural processing, we extracted consistent and specific neural features usable for future brain computer interfaces, and assessed their performance to discriminate speech items in articulatory, phonetic, and vocalic representation spaces. While high-frequency activity provided the best signal for overt speech, both low- and higher-frequency power and local cross-frequency contributed to imagined speech decoding, in particular in phonetic and vocalic, i.e. perceptual, spaces. These findings show that low-frequency power and cross-frequency dynamics contain key information for imagined speech decoding. Reconstructing imagined speech from neural activity holds great promises for people with severe speech production deficits. Here, the authors demonstrate using human intracranial recordings that both low- and higher-frequency power and local cross-frequency contribute to imagined speech decoding.",10.1038/s41467-021-27725-3,,35013268,https://doi.org/10.1038/s41467-021-27725-3,https://www.semanticscholar.org/paper/8a717a61f5828d91c6a18568c2ad4f9f9c1222d9,https://www.nature.com/articles/s41467-021-27725-3.pdf,Medicine,False,
2022,6,,6,128.63,citations=159; influential=1; BCI term matches=1; title BCI matches=1; open PDF metadata,f082603611adf92a1a65b0ddf221c8832ad58734,Bioadhesive and conductive hydrogel-integrated brain-machine interfaces for conformal and immune-evasive contact with brain tissue,"Xiao Wang, Xiaotong Sun, Donglin Gan, M. Soubrier, H. Chiang, Liwei Yan, et al.",Matter,2022-01-01,159,1,General BCI Methods and Systems,,10.1016/j.matt.2022.01.012,,,https://doi.org/10.1016/j.matt.2022.01.012,https://www.semanticscholar.org/paper/f082603611adf92a1a65b0ddf221c8832ad58734,https://doi.org/10.1016/j.matt.2022.01.012,Engineering; Medicine,False,
2022,7,,7,135.791,citations=158; influential=2; BCI term matches=1; title BCI matches=1; open PDF metadata,ddabc0d6b7cdaf7298d1b7c4bdccc0ed44a82020,Adaptive transfer learning-based multiscale feature fused deep convolutional neural network for EEG MI multiclassification in brain-computer interface,Anisha Roy,Engineering applications of artificial intelligence,2022-11-01,158,2,Deep Learning and Representation Learning,,10.1016/j.engappai.2022.105347,,,https://doi.org/10.1016/j.engappai.2022.105347,https://www.semanticscholar.org/paper/ddabc0d6b7cdaf7298d1b7c4bdccc0ed44a82020,,Computer Science; Engineering; Medicine,False,
2022,8,,8,150.112,citations=129; influential=6; BCI term matches=2; title BCI matches=2; open PDF metadata,e8de0d6d3f21f09be7e3a8b2dd7493ec5bd0969f,Motor imagery classification in brain-machine interface with machine learning algorithms: Classical approach to multi-layer perceptron model,"Rahul Sharma, Minju Kim, Akansha Gupta",Biomedical Signal Processing and Control,2022-01-01,129,6,Motor Imagery and Movement Decoding,,10.1016/j.bspc.2021.103101,,,https://doi.org/10.1016/j.bspc.2021.103101,https://www.semanticscholar.org/paper/e8de0d6d3f21f09be7e3a8b2dd7493ec5bd0969f,,Computer Science,False,
2022,9,,9,134.023,citations=123; influential=1; clinical/rehab relevance; invasive/high-bandwidth BCI; BCI term matches=3; open PDF metadata,924151fd066b3548f605fb264d59cb2fa7b5087d,Directly wireless communication of human minds via non-invasive brain-computer-metasurface platform,"Qian Ma, Wei Gao, Qiang Xiao, Ling Ding, Tianyi Gao, Yajun Zhou, et al.",eLight,2022-04-30,123,1,"SSVEP, P300, and ERP Spellers","Brain-computer interfaces (BCIs), invasive or non-invasive, have projected unparalleled vision and promise for assisting patients in need to better their interaction with the surroundings. Inspired by the BCI-based rehabilitation technologies for nerve-system impairments and amputation, we propose an electromagnetic brain-computer-metasurface (EBCM) paradigm, regulated by human’s cognition by brain signals directly and non-invasively. We experimentally show that our EBCM platform can translate human’s mind from evoked potentials of P300-based electroencephalography to digital coding information in the electromagnetic domain non-invasively, which can be further processed and transported by an information metasurface in automated and wireless fashions. Directly wireless communications of the human minds are performed between two EBCM operators with accurate text transmissions. Moreover, several other proof-of-concept mind-control schemes are presented using the same EBCM platform, exhibiting flexibly-customized capabilities of information processing and synthesis like visual-beam scanning, wave modulations, and pattern encoding.",10.1186/s43593-022-00019-x,2205.00280,,https://doi.org/10.1186/s43593-022-00019-x,https://www.semanticscholar.org/paper/924151fd066b3548f605fb264d59cb2fa7b5087d,https://elight.springeropen.com/counter/pdf/10.1186/s43593-022-00019-x,Computer Science; Engineering; Mathematics; Physics,False,
2022,10,,10,171.667,citations=118; influential=6; recognized venue; dataset/benchmark; clinical/rehab relevance; modern ML method; BCI term matches=3; title BCI matches=1; open PDF metadata,659d05a0a8f037dd672754d7b6aad1c0d3648ed5,Attention-Inception and Long- Short-Term Memory-Based Electroencephalography Classification for Motor Imagery Tasks in Rehabilitation,"S. Amin, Hamdi Altaheri, G. Muhammad, Mansour Alsulaiman, A. Wadood",IEEE Transactions on Industrial Informatics,2022-08-01,118,6,Motor Imagery and Movement Decoding,"In recent years, the contributions of deep learning have had a phenomenal impact on electroencephalography-based brain-computer interfaces. While the decoding accuracy of electroencephalography signals has continued to increase, the process has caused deep learning models to continuously expand in terms of size and computational resource requirements. However, due to their increased size and computational requirements, it has become difficult to embed, store, and execute deep learning models for artificial intelligence of things, cloud-based, or edge devices used in rehabilitation. Hence, this article proposes a novel deep learning-based lightweight model based on attention-inception convolutional neural network and long- short-term memory. The proposed model achieves excellent accuracy on public competition datasets while requiring few parameters and low computational time. Using the BCI competition IV 2a dataset and the high gamma dataset, the proposed model achieved 82.8% and 97.1% accuracies, respectively.",10.1109/tii.2021.3132340,,,https://doi.org/10.1109/tii.2021.3132340,https://www.semanticscholar.org/paper/659d05a0a8f037dd672754d7b6aad1c0d3648ed5,,Computer Science; Engineering; Medicine,False,
