year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate
2020,1,1,,208.938,citations=420; influential=18; recognized venue; review/survey; BCI term matches=2; title BCI matches=1; open PDF metadata,ed57cb2e56c4aef06279f2edf2525ab05ccb10d7,"Current Status, Challenges, and Possible Solutions of EEG-Based Brain-Computer Interface: A Comprehensive Review","M. Rashid, N. Sulaiman, A. P. Majeed, R. Musa, A. Nasir, Bifta Sama Bari, et al.",Frontiers in Neurorobotics,2020-06-03,420,18,EEG Signal Processing and Datasets,"Brain-Computer Interface (BCI), in essence, aims at controlling different assistive devices through the utilization of brain waves. It is worth noting that the application of BCI is not limited to medical applications, and hence, the research in this field has gained due attention. Moreover, the significant number of related publications over the past two decades further indicates the consistent improvements and breakthroughs that have been made in this particular field. Nonetheless, it is also worth mentioning that with these improvements, new challenges are constantly discovered. This article provides a comprehensive review of the state-of-the-art of a complete BCI system. First, a brief overview of electroencephalogram (EEG)-based BCI systems is given. Secondly, a considerable number of popular BCI applications are reviewed in terms of electrophysiological control signals, feature extraction, classification algorithms, and performance evaluation metrics. Finally, the challenges to the recent BCI systems are discussed, and possible solutions to mitigate the issues are recommended.",10.3389/fnbot.2020.00025,,32581758,https://doi.org/10.3389/fnbot.2020.00025,https://www.semanticscholar.org/paper/ed57cb2e56c4aef06279f2edf2525ab05ccb10d7,https://www.frontiersin.org/articles/10.3389/fnbot.2020.00025/pdf,Computer Science; Engineering; Medicine,True
2020,2,2,,208.583,citations=386; influential=16; recognized venue; review/survey; clinical/rehab relevance; BCI term matches=1; title BCI matches=1; open PDF metadata,5d52d961f5e6d9bb9415c6372772d2240a2deee7,BCI for stroke rehabilitation: motor and beyond,"R. Mane, Tushar Chouhan, Cuntai Guan",Journal of Neural Engineering,2020-06-30,386,16,Motor Imagery and Movement Decoding,"Stroke is one of the leading causes of long-term disability among adults and contributes to major socio-economic burden globally. Stroke frequently results in multifaceted impairments including motor, cognitive and emotion deficits. In recent years, brain–computer interface (BCI)-based therapy has shown promising results for post-stroke motor rehabilitation. In spite of the success received by BCI-based interventions in the motor domain, non-motor impairments are yet to receive similar attention in research and clinical settings. Some preliminary encouraging results in post-stroke cognitive rehabilitation using BCI seem to suggest that it may also hold potential for treating non-motor deficits such as cognitive and emotion impairments. Moreover, past studies have shown an intricate relationship between motor, cognitive and emotion functions which might influence the overall post-stroke rehabilitation outcome. A number of studies highlight the inability of current treatment protocols to account for the implicit interplay between motor, cognitive and emotion functions. This indicates the necessity to explore an all-inclusive treatment plan targeting the synergistic influence of these standalone interventions. This approach may lead to better overall recovery than treating the individual deficits in isolation. In this paper, we review the recent advances in BCI-based post-stroke motor rehabilitation and highlight the potential for the use of BCI systems beyond the motor domain, in particular, in improving cognition and emotion of stroke patients. Building on the current results and findings of studies in individual domains, we next discuss the possibility of a holistic BCI system for motor, cognitive and affect rehabilitation which may synergistically promote restorative neuroplasticity. Such a system would provide an all-encompassing rehabilitation platform, leading to overarching clinical outcomes and transfer of these outcomes to a better quality of living. This is one of the first works to analyse the possibility of targeting cross-domain influence of post-stroke functional recovery enabled by BCI-based rehabilitation.",10.1088/1741-2552/aba162,,32613947,https://doi.org/10.1088/1741-2552/aba162,https://www.semanticscholar.org/paper/5d52d961f5e6d9bb9415c6372772d2240a2deee7,https://doi.org/10.1088/1741-2552/aba162,Medicine; Physics; Psychology,True
2020,3,3,,208.275,citations=548; influential=36; BCI term matches=1; title BCI matches=1; open PDF metadata,88180800dbffa736a05c9a42e375f5d53a1abab6,Brain-Computer Interfaces,"Ricardo Chavarriaga, J. Millán",Handbook of Clinical Neurology,,548,36,General BCI Methods and Systems,,10.1007/978-3-540-29678-2_717,,,https://doi.org/10.1007/978-3-540-29678-2_717,https://www.semanticscholar.org/paper/88180800dbffa736a05c9a42e375f5d53a1abab6,https://depositonce.tu-berlin.de/bitstream/11303/1268/1/Dokument_28.pdf,Computer Science; Medicine,True
2020,4,4,,203.343,citations=266; influential=19; recognized venue; dataset/benchmark; modern ML method; BCI term matches=3; title BCI matches=1; open PDF metadata,79f8d49aa800a36af6afff2ccb4ba0d142c2598f,Adaptive transfer learning for EEG motor imagery classification with deep Convolutional Neural Network,"Kaishuo Zhang, Neethu Robinson, Seong-Whan Lee, Cuntai Guan",Neural Networks,2020-12-23,266,19,Motor Imagery and Movement Decoding,"In recent years, deep learning has emerged as a powerful tool for developing Brain-Computer Interface (BCI) systems. However, for deep learning models trained entirely on the data from a specific individual, the performance increase has only been marginal owing to the limited availability of subject-specific data. To overcome this, many transfer-based approaches have been proposed, in which deep networks are trained using pre-existing data from other subjects and evaluated on new target subjects. This mode of transfer learning however faces the challenge of substantial inter-subject variability in brain data. Addressing this, in this paper, we propose 5 schemes for adaptation of a deep convolutional neural network (CNN) based electroencephalography (EEG)-BCI system for decoding hand motor imagery (MI). Each scheme fine-tunes an extensively trained, pre-trained model and adapt it to enhance the evaluation performance on a target subject. We report the highest subject-independent performance with an average (N=54) accuracy of 84.19% (±9.98%) for two-class motor imagery, while the best accuracy on this dataset is 74.15% (±15.83%) in the literature. Further, we obtain a statistically significant improvement (p=0.005) in classification using the proposed adaptation schemes compared to the baseline subject-independent model.",10.1016/j.neunet.2020.12.013,,33401114,https://doi.org/10.1016/j.neunet.2020.12.013,https://www.semanticscholar.org/paper/79f8d49aa800a36af6afff2ccb4ba0d142c2598f,http://manuscript.elsevier.com/S0893608020304305/pdf/S0893608020304305.pdf,Computer Science; Engineering; Medicine,True
2020,5,5,,199.577,citations=214; influential=19; recognized venue; clinical/rehab relevance; invasive/high-bandwidth BCI; BCI term matches=3; title BCI matches=1; open PDF metadata,c9ae2a6994383bec75a3985bc34bffec9350b0ad,Stabilization of a brain-computer interface via the alignment of low-dimensional spaces of neural activity,"A. D. Degenhart, William E. Bishop, E. Oby, E. Tyler-Kabara, S. Chase, A. Batista, et al.",Nature Biomedical Engineering,2020-04-20,214,19,Motor Imagery and Movement Decoding,"The instability of neural recordings can render clinical brain–computer interfaces (BCIs) uncontrollable. Here, we show that the alignment of low-dimensional neural manifolds (low-dimensional spaces that describe specific correlation patterns between neurons) can be used to stabilize neural activity, thereby maintaining BCI performance in the presence of recording instabilities. We evaluated the stabilizer with non-human primates during online cursor control via intracortical BCIs in the presence of severe and abrupt recording instabilities. The stabilized BCIs recovered proficient control under different instability conditions and across multiple days. The stabilizer does not require knowledge of user intent and can outperform supervised recalibration. It stabilized BCIs even when neural activity contained little information about the direction of cursor movement. The stabilizer may be applicable to other neural interfaces and may improve the clinical viability of BCIs. Neural activity residing in a low-dimensional space that reflects specific correlation patterns among neurons can be used to maintain the performance of brain–computer interfaces in the presence of recording instabilities.",10.1038/s41551-020-0542-9,,32313100,https://doi.org/10.1038/s41551-020-0542-9,https://www.semanticscholar.org/paper/c9ae2a6994383bec75a3985bc34bffec9350b0ad,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7822646,Computer Science; Medicine,True
2020,6,6,,197.589,citations=240; influential=19; recognized venue; dataset/benchmark; modern ML method; BCI term matches=2; open PDF metadata,ba485265b824b3728704d92fc8f231156d1763db,Deep Representation-Based Domain Adaptation for Nonstationary EEG Classification,"He Zhao, Qingqing Zheng, Kai Ma, Huiqi Li, Yefeng Zheng",IEEE Transactions on Neural Networks and Learning Systems,2020-08-03,240,19,Motor Imagery and Movement Decoding,"In the context of motor imagery, electroencephalography (EEG) data vary from subject to subject such that the performance of a classifier trained on data of multiple subjects from a specific domain typically degrades when applied to a different subject. While collecting enough samples from each subject would address this issue, it is often too time-consuming and impractical. To tackle this problem, we propose a novel end-to-end deep domain adaptation method to improve the classification performance on a single subject (target domain) by taking the useful information from multiple subjects (source domain) into consideration. Especially, the proposed method jointly optimizes three modules, including a feature extractor, a classifier, and a domain discriminator. The feature extractor learns the discriminative latent features by mapping the raw EEG signals into a deep representation space. A center loss is further employed to constrain an invariant feature space and reduce the intrasubject nonstationarity. Furthermore, the domain discriminator matches the feature distribution shift between source and target domains by an adversarial learning strategy. Finally, based on the consistent deep features from both domains, the classifier is able to leverage the information from the source domain and accurately predict the label in the target domain at the test time. To evaluate our method, we have conducted extensive experiments on two real public EEG data sets, data set IIa, and data set IIb of brain–computer interface (BCI) Competition IV. The experimental results validate the efficacy of our method. Therefore, our method is promising to reduce the calibration time for the use of BCI and promote the development of BCI.",10.1109/TNNLS.2020.3010780,,32745012,https://doi.org/10.1109/TNNLS.2020.3010780,https://www.semanticscholar.org/paper/ba485265b824b3728704d92fc8f231156d1763db,,Computer Science; Medicine,True
2020,7,7,,191.349,citations=381; influential=8; recognized venue; review/survey; BCI term matches=2; open PDF metadata,5aa2ff76874fe3e39e861ca166b8ba1cfb2bb789,Transfer Learning for EEG-Based Brain–Computer Interfaces: A Review of Progress Made Since 2016,"Dongrui Wu, Yifan Xu, Baoliang Lu",IEEE Transactions on Cognitive and Developmental Systems,2020-04-13,381,8,Motor Imagery and Movement Decoding,"A brain–computer interface (BCI) enables a user to communicate with a computer directly using brain signals. The most common noninvasive BCI modality, electroencephalogram (EEG), is sensitive to noise/artifact and suffers between-subject/within-subject nonstationarity. Therefore, it is difficult to build a generic pattern recognition model in an EEG-based BCI system that is optimal for different subjects, during different sessions, for different devices and tasks. Usually, a calibration session is needed to collect some training data for a new subject, which is time consuming and user unfriendly. Transfer learning (TL), which utilizes data or knowledge from similar or relevant subjects/sessions/devices/tasks to facilitate learning for a new subject/session/device/task, is frequently used to reduce the amount of calibration effort. This article reviews journal publications on TL approaches in EEG-based BCIs in the last few years, i.e., since 2016. Six paradigms and applications—motor imagery, event-related potentials, steady-state visual evoked potentials, affective BCIs, regression problems, and adversarial attacks—are considered. For each paradigm/application, we group the TL approaches into cross-subject/session, cross-device, and cross-task settings and review them separately. Observations and conclusions are made at the end of the article, which may point to future research directions.",10.1109/TCDS.2020.3007453,2004.06286,,https://doi.org/10.1109/TCDS.2020.3007453,https://www.semanticscholar.org/paper/5aa2ff76874fe3e39e861ca166b8ba1cfb2bb789,https://arxiv.org/pdf/2004.06286,Computer Science; Engineering; Medicine,True
2020,8,8,,190.276,citations=143; influential=24; recognized venue; dataset/benchmark; BCI term matches=2; title BCI matches=2; open PDF metadata,4930d5330de6200fd56a43400e532d680c45d1c7,Comparing user-dependent and user-independent training of CNN for SSVEP BCI,"Aravind Ravi, Nargess Heydari Beni, J. Manuel, N. Jiang",Journal of Neural Engineering,2020-01-10,143,24,"SSVEP, P300, and ERP Spellers","Objective. We presented a comparative study on the training methodologies of a convolutional neural network (CNN) for the detection of steady-state visually evoked potentials (SSVEP). Two training scenarios were also compared: user-independent (UI) training and user-dependent (UD) training. Approach. The CNN was trained in both UD and UI scenarios on two types of features for SSVEP classification: magnitude spectrum features (M-CNN) and complex spectrum features (C-CNN). The canonical correlation analysis (CCA), widely used in SSVEP processing, was used as the baseline. Additional comparisons were performed with task-related components analysis (TRCA) and filter-bank canonical correlation analysis (FBCCA). The performance of the proposed CNN pipelines, CCA, FBCCA and TRCA were evaluated with two datasets: a seven-class SSVEP dataset collected on 21 healthy participants and a twelve-class publicly available SSVEP dataset collected on ten healthy participants. Main results. The UD based training methods consistently outperformed the UI methods when all other conditions were the same, as one would expect. However, the proposed UI-C-CNN approach performed similarly to the UD-M-CNN across all cases investigated on both datasets. On Dataset 1, the average accuracies of the different methods for 1 s window length were: CCA: 69.1% ± 10.8%, TRCA: 13.4% ± 1.5%, FBCCA: 64.8% ± 15.6%, UI-M-CNN: 73.5% ± 16.1%, UI-C-CNN: 81.6% ± 12.3%, UD-M-CNN: 87.8% ± 7.6% and UD-C-CNN: 92.5% ± 5%. On Dataset 2, the average accuracies of the different methods for data length of 1 s were: UD-C-CNN: 92.33% ± 11.1%, UD-M-CNN: 82.77% ± 16.7%, UI-C-CNN: 81.6% ± 18%, UI-M-CNN: 70.5% ± 22%, FBCCA: 67.1% ± 21%, CCA: 62.7% ± 21.5%, TRCA: 40.4% ± 14%. Using t-SNE, visualizing the features extracted by the CNN pipelines further revealed that the C-CNN method likely learned both the amplitude and phase related information from the SSVEP data for classification, resulting in superior performance than the M-CNN methods. The results suggested that UI-C-CNN method proposed in this study offers a good balance between performance and cost of training data. Significance. The proposed C-CNN based method is a suitable candidate for SSVEP-based BCIs and provides an improved performance in both UD and UI training scenarios.",10.1088/1741-2552/ab6a67,,31923910,https://doi.org/10.1088/1741-2552/ab6a67,https://www.semanticscholar.org/paper/4930d5330de6200fd56a43400e532d680c45d1c7,https://doi.org/10.1088/1741-2552/ab6a67,Computer Science; Medicine; Physics,True
2020,9,9,,188.837,citations=322; influential=11; review/survey; modern ML method; BCI term matches=2; title BCI matches=1; open PDF metadata,da05b15fe56532cd929598c7593f48a733e057a1,EEG-Based Brain-Computer Interfaces (BCIs): A Survey of Recent Studies on Signal Sensing Technologies and Computational Intelligence Approaches and Their Applications,"Xiaotong Gu, Zehong Cao, A. Jolfaei, Peng Xu, Dongrui Wu, T. Jung, et al.",IEEE/ACM Transactions on Computational Biology & Bioinformatics,2020-01-28,322,11,Deep Learning and Representation Learning,"Brain-Computer interfaces (BCIs) enhance the capability of human brain activities to interact with the environment. Recent advancements in technology and machine learning algorithms have increased interest in electroencephalographic (EEG)-based BCI applications. EEG-based intelligent BCI systems can facilitate continuous monitoring of fluctuations in human cognitive states under monotonous tasks, which is both beneficial for people in need of healthcare support and general researchers in different domain areas. In this review, we survey the recent literature on EEG signal sensing technologies and computational intelligence approaches in BCI applications, compensating for the gaps in the systematic summary of the past five years. Specifically, we first review the current status of BCI and signal sensing technologies for collecting reliable EEG signals. Then, we demonstrate state-of-the-art computational intelligence techniques, including fuzzy models and transfer learning in machine learning and deep learning algorithms, to detect, monitor, and maintain human cognitive states and task performance in prevalent applications. Finally, we present a couple of innovative BCI-inspired healthcare applications and discuss future research directions in EEG-based BCI research.",10.1109/TCBB.2021.3052811,2001.11337,33465029,https://doi.org/10.1109/TCBB.2021.3052811,https://www.semanticscholar.org/paper/da05b15fe56532cd929598c7593f48a733e057a1,https://doi.org/10.1109/tcbb.2021.3052811,Computer Science; Engineering; Medicine,True
2020,10,10,,188.077,citations=172; influential=23; dataset/benchmark; clinical/rehab relevance; BCI term matches=3; title BCI matches=1; open PDF metadata,d1b5d298cf3e0908644c62908d25389ab49151d2,Motor Imagery Classification via Temporal Attention Cues of Graph Embedded EEG Signals,"Dalin Zhang, Kaixuan Chen, Debao Jian, Lina Yao",IEEE journal of biomedical and health informatics,2020-01-16,172,23,Motor Imagery and Movement Decoding,"Motor imagery classification from EEG signals is essential for motor rehabilitation with a Brain-Computer Interface (BCI). Most current works on this issue require a subject-specific adaptation step before applied to a new user. Thus the research of directly extending a pre-trained model to new users is particularly desired and indispensable. As brain dynamics fluctuate considerably across different subjects, it is challenging to design practical hand-crafted features based on prior knowledge. Regarding this gap, this paper proposes a Graph-based Convolutional Recurrent Attention Model (G-CRAM) to explore EEG features across different subjects for motor imagery classification. A graph structure is first developed to represent the positioning information of EEG nodes. Then a convolutional recurrent attention model learns EEG features from both spatial and temporal dimensions and emphasizes on the most distinguishable temporal periods. We evaluate the proposed approach on two benchmark EEG datasets of motor imagery classification on the subject-independent testing. The results show that the G-CRAM achieves superior performance to state-of-the-art methods regarding recognition accuracy and ROC-AUC. Furthermore, model interpretation studies reveal the learning process of different neural network components and demonstrate that the proposed model can extract detailed features efficiently.",10.1109/JBHI.2020.2967128,,31976916,https://doi.org/10.1109/JBHI.2020.2967128,https://www.semanticscholar.org/paper/d1b5d298cf3e0908644c62908d25389ab49151d2,,Computer Science; Engineering; Medicine,True
2020,11,11,,186.265,citations=102; influential=20; recognized venue; dataset/benchmark; clinical/rehab relevance; BCI term matches=3; title BCI matches=2; open PDF metadata,10c53928e1be05daac77b33816b9924699353197,A Deep Neural Network for SSVEP-Based Brain-Computer Interfaces,"O. B. Guney, Muhtasham Oblokulov, Huseyin Ozkan",IEEE Transactions on Biomedical Engineering,2020-11-17,102,20,"SSVEP, P300, and ERP Spellers","Objective: Target identification in brain-computer interface (BCI) spellers refers to the electroencephalogram (EEG) classification for predicting the target character that the subject intends to spell. When the visual stimulus of each character is tagged with a distinct frequency, the EEG records steady-state visually evoked potentials (SSVEP) whose spectrum is dominated by the harmonics of the target frequency. In this setting, we address the target identification and propose a novel deep neural network (DNN) architecture. Method: The proposed DNN processes the multi-channel SSVEP with convolutions across the sub-bands of harmonics, channels, time, and classifies at the fully connected layer. We test with two publicly available large scale (the benchmark and BETA) datasets consisting of in total 105 subjects with 40 characters. Our first stage training learns a global model by exploiting the statistical commonalities among all subjects, and the second stage fine tunes to each subject separately by exploiting the individualities. Results: Our DNN achieves impressive information transfer rates (ITRs) on both datasets, 265.23 bits/min and 196.59 bits/min, respectively, with only 0.4 seconds of stimulation. The code is available for reproducibility at https://github.com/osmanberke/Deep-SSVEP-BCI. Conclusion: The presented DNN strongly outperforms the state-of-the-art techniques as our accuracy and ITR rates are the highest ever reported performance results on these datasets. Significance: Due to its unprecedentedly high speller ITRs and flawless applicability to general SSVEP systems, our technique has great potential in various biomedical engineering settings of BCIs such as communication, rehabilitation and control.",10.1109/TBME.2021.3110440,2011.08562,34495825,https://doi.org/10.1109/TBME.2021.3110440,https://www.semanticscholar.org/paper/10c53928e1be05daac77b33816b9924699353197,https://arxiv.org/pdf/2011.08562,Computer Science; Engineering; Medicine,True
2020,12,12,,183.9,citations=275; influential=5; recognized venue; review/survey; clinical/rehab relevance; BCI term matches=2; title BCI matches=1; open PDF metadata,e25f25390748daa2d7af542232c704694de82d7e,Intra- and Inter-subject Variability in EEG-Based Sensorimotor Brain Computer Interface: A Review,"S. Saha, M. Baumert",Frontiers in Computational Neuroscience,2020-01-21,275,5,Motor Imagery and Movement Decoding,"Brain computer interfaces (BCI) for the rehabilitation of motor impairments exploit sensorimotor rhythms (SMR) in the electroencephalogram (EEG). However, the neurophysiological processes underpinning the SMR often vary over time and across subjects. Inherent intra- and inter-subject variability causes covariate shift in data distributions that impede the transferability of model parameters amongst sessions/subjects. Transfer learning includes machine learning-based methods to compensate for inter-subject and inter-session (intra-subject) variability manifested in EEG-derived feature distributions as a covariate shift for BCI. Besides transfer learning approaches, recent studies have explored psychological and neurophysiological predictors as well as inter-subject associativity assessment, which may augment transfer learning in EEG-based BCI. Here, we highlight the importance of measuring inter-session/subject performance predictors for generalized BCI frameworks for both normal and motor-impaired people, reducing the necessity for tedious and annoying calibration sessions and BCI training.",10.3389/fncom.2019.00087,,32038208,https://doi.org/10.3389/fncom.2019.00087,https://www.semanticscholar.org/paper/e25f25390748daa2d7af542232c704694de82d7e,https://www.frontiersin.org/articles/10.3389/fncom.2019.00087/pdf,Computer Science; Engineering; Medicine,True
2020,13,13,,180.919,citations=131; influential=16; recognized venue; clinical/rehab relevance; BCI term matches=3; title BCI matches=1; open PDF metadata,cc4417db3b041618a6b09a40431876a98f678040,Brain-Computer Interface-Based Soft Robotic Glove Rehabilitation for Stroke,"Nicholas Cheng, K. Phua, H. Lai, P. K. Tam, K. Tang, K. Cheng, et al.",IEEE Transactions on Biomedical Engineering,2020-04-02,131,16,Motor Imagery and Movement Decoding,"Objective: This randomized controlled feasibility study investigates the ability for clinical application of the Brain-Computer Interface-based Soft Robotic Glove (BCI-SRG) incorporating activities of daily living (ADL)-oriented tasks for stroke rehabilitation. Methods: Eleven recruited chronic stroke patients were randomized into BCI-SRG or Soft Robotic Glove (SRG) group. Each group underwent 120-minute intervention per session comprising 30-minute standard arm therapy and 90-minute experimental therapy (BCI-SRG or SRG). To perform ADL tasks, BCI-SRG group used motor imagery-BCI and SRG, while SRG group used SRG without motor imagery-BCI. Both groups received 18 sessions of intervention over 6 weeks. Fugl-Meyer Motor Assessment (FMA) and Action Research Arm Test (ARAT) scores were measured at baseline (week 0), post- intervention (week 6), and follow-ups (week 12 and 24). In total, 10/11 patients completed the study with 5 in each group and 1 dropped out. Results: Though there were no significant intergroup differences for FMA and ARAT during 6-week intervention, the improvement of FMA and ARAT seemed to sustain beyond 6-week intervention for BCI-SRG group, as compared with SRG control. Incidentally, all BCI-SRG subjects reported a sense of vivid movement of the stroke-impaired upper limb and 3/5 had this phenomenon persisting beyond intervention while none of SRG did. Conclusion: BCI-SRG suggested probable trends of sustained functional improvements with peculiar kinesthetic experience outlasting active intervention in chronic stroke despite the dire need for large-scale investigations to verify statistical significance. Significance: Addition of BCI to soft robotic training for ADL-oriented stroke rehabilitation holds promise for sustained improvements as well as elicited perception of motor movements.",10.1109/TBME.2020.2984003,,32248089,https://doi.org/10.1109/TBME.2020.2984003,https://www.semanticscholar.org/paper/cc4417db3b041618a6b09a40431876a98f678040,,Computer Science; Engineering; Medicine,True
2020,14,14,,180.878,citations=231; influential=8; review/survey; clinical/rehab relevance; BCI term matches=3; title BCI matches=2; open PDF metadata,cceadfc709ac9f95cedc8dad1e2b57be86a3b352,Review on motor imagery based BCI systems for upper limb post-stroke neurorehabilitation: From designing to application,"M. A. Khan, Rig Das, H. Iversen, S. Puthusserypady",Comput. Biol. Medicine,2020-08-01,231,8,Motor Imagery and Movement Decoding,"Strokes are a growing cause of mortality and many stroke survivors suffer from motor impairment as well as other types of disabilities in their daily life activities. To treat these sequelae, motor imagery (MI) based brain-computer interface (BCI) systems have shown potential to serve as an effective neurorehabilitation tool for post-stroke rehabilitation therapy. In this review, different MI-BCI based strategies, including ""Functional Electric Stimulation, Robotics Assistance and Hybrid Virtual Reality based Models,"" have been comprehensively reported for upper-limb neurorehabilitation. Each of these approaches have been presented to illustrate the in-depth advantages and challenges of the respective BCI systems. Additionally, the current state-of-the-art and main concerns regarding BCI based post-stroke neurorehabilitation devices have also been discussed. Finally, recommendations for future developments have been proposed while discussing the BCI neurorehabilitation systems.",10.1016/j.compbiomed.2020.103843,,32768038,https://doi.org/10.1016/j.compbiomed.2020.103843,https://www.semanticscholar.org/paper/cceadfc709ac9f95cedc8dad1e2b57be86a3b352,https://doi.org/10.1016/j.compbiomed.2020.103843,Computer Science; Engineering; Medicine; Psychology,True
