year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate,githubUrl,keywordTags,keyIdea,strengths,limitations,methodTags,paperLink
2019,1,,1,260.773,citations=1540; influential=61; recognized venue; review/survey; modern ML method; BCI term matches=2; open PDF metadata,7f002c2059f0714b5423f084913e54a50fe1ac58,Deep learning for electroencephalogram (EEG) classification tasks: a review,"Alexander Craik, Yongtian He, J. Contreras-Vidal",Journal of Neural Engineering,2019-02-26,1540,61,Motor Imagery and Movement Decoding,"Objective. Electroencephalography (EEG) analysis has been an important tool in neuroscience with applications in neuroscience, neural engineering (e.g. Brain–computer interfaces, BCI’s), and even commercial applications. Many of the analytical tools used in EEG studies have used machine learning to uncover relevant information for neural classification and neuroimaging. Recently, the availability of large EEG data sets and advances in machine learning have both led to the deployment of deep learning architectures, especially in the analysis of EEG signals and in understanding the information it may contain for brain functionality. The robust automatic classification of these signals is an important step towards making the use of EEG more practical in many applications and less reliant on trained professionals. Towards this goal, a systematic review of the literature on deep learning applications to EEG classification was performed to address the following critical questions: (1) Which EEG classification tasks have been explored with deep learning? (2) What input formulations have been used for training the deep networks? (3) Are there specific deep learning network structures suitable for specific types of tasks? Approach. A systematic literature review of EEG classification using deep learning was performed on Web of Science and PubMed databases, resulting in 90 identified studies. Those studies were analyzed based on type of task, EEG preprocessing methods, input type, and deep learning architecture. Main results. For EEG classification tasks, convolutional neural networks, recurrent neural networks, deep belief networks outperform stacked auto-encoders and multi-layer perceptron neural networks in classification accuracy. The tasks that used deep learning fell into five general groups: emotion recognition, motor imagery, mental workload, seizure detection, event related potential detection, and sleep scoring. For each type of task, we describe the specific input formulation, major characteristics, and end classifier recommendations found through this review. Significance. This review summarizes the current practices and performance outcomes in the use of deep learning for EEG classification. Practical suggestions on the selection of many hyperparameters are provided in the hope that they will promote or guide the deployment of deep learning to EEG datasets in future research.",10.1088/1741-2552/ab0ab5,,30808014,https://doi.org/10.1088/1741-2552/ab0ab5,https://www.semanticscholar.org/paper/7f002c2059f0714b5423f084913e54a50fe1ac58,https://doi.org/10.1088/1741-2552/ab0ab5,Computer Science; Medicine; Physics,False,,non-invasive; SMR; P300,Objective.,"high citation signal (1,540); influential citation signal (61); recognized venue","Review-level synthesis cannot resolve study quality differences, protocol bias, or reproducibility gaps.; Deep models can overfit small EEG datasets without rigorous cross-subject and cross-device validation.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.",review; deep learning,https://doi.org/10.1088/1741-2552/ab0ab5
2019,2,,2,223.941,citations=978; influential=32; clinical/rehab relevance; BCI term matches=1; title BCI matches=1; open PDF metadata,a7abe2d6d4ad03fa8dfaf8325cb1b00b56f48dce,An Integrated Brain-Machine Interface Platform With Thousands of Channels,E. Musk,bioRxiv,2019-07-17,978,32,Motor Imagery and Movement Decoding,"Brain-machine interfaces (BMIs) hold promise for the restoration of sensory and motor function and the treatment of neurological disorders, but clinical BMIs have not yet been widely adopted, in part because modest channel counts have limited their potential. In this white paper, we describe Neuralink’s first steps toward a scalable high-bandwidth BMI system. We have built arrays of small and flexible electrode “threads”, with as many as 3,072 electrodes per array distributed across 96 threads. We have also built a neurosurgical robot capable of inserting six threads (192 electrodes) per minute. Each thread can be individually inserted into the brain with micron precision for avoidance of surface vasculature and targeting specific brain regions. The electrode array is packaged into a small implantable device that contains custom chips for low-power on-board amplification and digitization: the package for 3,072 channels occupies less than (23 × 18.5 × 2) mm3. A single USB-C cable provides full-bandwidth data streaming from the device, recording from all channels simultaneously. This system has achieved a spiking yield of up to 85.5 % in chronically implanted electrodes. Neuralink’s approach to BMI has unprecedented packaging density and scalability in a clinically relevant package.",10.1101/703801,,31642810,https://doi.org/10.1101/703801,https://www.semanticscholar.org/paper/a7abe2d6d4ad03fa8dfaf8325cb1b00b56f48dce,,Biology; Engineering; Medicine,False,,invasive; SMR,"Brain-machine interfaces (BMIs) hold promise for the restoration of sensory and motor function and the treatment of neurological disorders, but clinical BMIs have not yet been widely adopted, in part because modest channel counts have limited their potential.",high citation signal (978); influential citation signal (32),"Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.",clinical/rehab,https://doi.org/10.1101/703801
2019,3,,3,240.0,citations=836; influential=38; recognized venue; review/survey; clinical/rehab relevance; BCI term matches=2; open PDF metadata,be85690a6714fe241536a00f436f671bbddd4281,A comprehensive review of EEG-based brain–computer interface paradigms,"R. Abiri, Soheil Borhani, E. Sellers, Yang Jiang, Xiaopeng Zhao",Journal of Neural Engineering,2019-01-09,836,38,Motor Imagery and Movement Decoding,"Advances in brain science and computer technology in the past decade have led to exciting developments in brain–computer interface (BCI), thereby making BCI a top research area in applied science. The renaissance of BCI opens new methods of neurorehabilitation for physically disabled people (e.g. paralyzed patients and amputees) and patients with brain injuries (e.g. stroke patients). Recent technological advances such as wireless recording, machine learning analysis, and real-time temporal resolution have increased interest in electroencephalographic (EEG) based BCI approaches. Many BCI studies have focused on decoding EEG signals associated with whole-body kinematics/kinetics, motor imagery, and various senses. Thus, there is a need to understand the various experimental paradigms used in EEG-based BCI systems. Moreover, given that there are many available options, it is essential to choose the most appropriate BCI application to properly manipulate a neuroprosthetic or neurorehabilitation device. The current review evaluates EEG-based BCI paradigms regarding their advantages and disadvantages from a variety of perspectives. For each paradigm, various EEG decoding algorithms and classification methods are evaluated. The applications of these paradigms with targeted patients are summarized. Finally, potential problems with EEG-based BCI systems are discussed, and possible solutions are proposed.",10.1088/1741-2552/aaf12e,,30523919,https://doi.org/10.1088/1741-2552/aaf12e,https://www.semanticscholar.org/paper/be85690a6714fe241536a00f436f671bbddd4281,,Computer Science; Engineering; Medicine; Physics,False,,non-invasive; human; SMR,"Advances in brain science and computer technology in the past decade have led to exciting developments in brain–computer interface (BCI), thereby making BCI a top research area in applied science.",high citation signal (836); influential citation signal (38); recognized venue,"Review-level synthesis cannot resolve study quality differences, protocol bias, or reproducibility gaps.; Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.",review; clinical/rehab,https://doi.org/10.1088/1741-2552/aaf12e
2019,4,,4,234.992,citations=567; influential=52; recognized venue; dataset/benchmark; BCI term matches=4; title BCI matches=1; open PDF metadata,8af4ac1312c43d2f8108686c6cdddfe26e6133e1,EEG dataset and OpenBMI toolbox for three BCI paradigms: an investigation into BCI illiteracy,"Min-Ho Lee, O-Yeon Kwon, Yong-Jeong Kim, Hong Kim, Young-Eun Lee, J. Williamson, et al.",GigaScience,2019-01-30,567,52,Motor Imagery and Movement Decoding,"Abstract Background Electroencephalography (EEG)-based brain-computer interface (BCI) systems are mainly divided into three major paradigms: motor imagery (MI), event-related potential (ERP), and steady-state visually evoked potential (SSVEP). Here, we present a BCI dataset that includes the three major BCI paradigms with a large number of subjects over multiple sessions. In addition, information about the psychological and physiological conditions of BCI users was obtained using a questionnaire, and task-unrelated parameters such as resting state, artifacts, and electromyography of both arms were also recorded. We evaluated the decoding accuracies for the individual paradigms and determined performance variations across both subjects and sessions. Furthermore, we looked for more general, severe cases of BCI illiteracy than have been previously reported in the literature. Results Average decoding accuracies across all subjects and sessions were 71.1% (± 0.15), 96.7% (± 0.05), and 95.1% (± 0.09), and rates of BCI illiteracy were 53.7%, 11.1%, and 10.2% for MI, ERP, and SSVEP, respectively. Compared to the ERP and SSVEP paradigms, the MI paradigm exhibited large performance variations between both subjects and sessions. Furthermore, we found that 27.8% (15 out of 54) of users were universally BCI literate, i.e., they were able to proficiently perform all three paradigms. Interestingly, we found no universally illiterate BCI user, i.e., all participants were able to control at least one type of BCI system. Conclusions Our EEG dataset can be utilized for a wide range of BCI-related research questions. All methods for the data analysis in this study are supported with fully open-source scripts that can aid in every step of BCI technology. Furthermore, our results support previous but disjointed findings on the phenomenon of BCI illiteracy.",10.1093/gigascience/giz002,,30698704,https://doi.org/10.1093/gigascience/giz002,https://www.semanticscholar.org/paper/8af4ac1312c43d2f8108686c6cdddfe26e6133e1,,Computer Science; Medicine,False,,non-invasive; human; SMR; SSVEP; P300,"Abstract Background Electroencephalography (EEG)-based brain-computer interface (BCI) systems are mainly divided into three major paradigms: motor imagery (MI), event-related potential (ERP), and steady-state visually evoked potential (SSVEP).",high citation signal (567); influential citation signal (52); recognized venue,"Benchmark value depends on standardized protocols, transparent splits, and external replication.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.",dataset/benchmark,https://doi.org/10.1093/gigascience/giz002
2019,5,,5,201.198,citations=503; influential=20; clinical/rehab relevance; BCI term matches=1; title BCI matches=1; open PDF metadata,1f3d0722f9b4011a0022bc6de06fb3f7de89f890,EEG-Based Brain-Computer Interfaces Using Motor-Imagery: Techniques and Challenges,"Natasha M. J. Padfield, J. Zabalza, Huimin Zhao, Valentin Masero Vargas, J. Ren",Italian National Conference on Sensors,2019-03-01,503,20,Motor Imagery and Movement Decoding,"Electroencephalography (EEG)-based brain-computer interfaces (BCIs), particularly those using motor-imagery (MI) data, have the potential to become groundbreaking technologies in both clinical and entertainment settings. MI data is generated when a subject imagines the movement of a limb. This paper reviews state-of-the-art signal processing techniques for MI EEG-based BCIs, with a particular focus on the feature extraction, feature selection and classification techniques used. It also summarizes the main applications of EEG-based BCIs, particularly those based on MI data, and finally presents a detailed discussion of the most prevalent challenges impeding the development and commercialization of EEG-based BCIs.",10.3390/s19061423,,30909489,https://doi.org/10.3390/s19061423,https://www.semanticscholar.org/paper/1f3d0722f9b4011a0022bc6de06fb3f7de89f890,,Computer Science; Engineering; Medicine,False,,non-invasive; human; SMR,"Electroencephalography (EEG)-based brain-computer interfaces (BCIs), particularly those using motor-imagery (MI) data, have the potential to become groundbreaking technologies in both clinical and entertainment settings.",high citation signal (503); influential citation signal (20),"Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.",clinical/rehab,https://doi.org/10.3390/s19061423
2019,6,,6,209.819,citations=458; influential=27; dataset/benchmark; modern ML method; BCI term matches=2; title BCI matches=1; open PDF metadata,902d37e8602d8020d4d29d2c0bf1b140c130c46a,Deep Learning for EEG motor imagery classification based on multi-layer CNNs feature fusion,"S. Amin, M. Alsulaiman, Muhammad Ghulam, M. Mekhtiche, M. S. Hossain",Future generations computer systems,2019-12-01,458,27,Motor Imagery and Movement Decoding,"Abstract Electroencephalography (EEG) motor imagery (MI) signals have recently gained a lot of attention as these signals encode a person’s intent of performing an action. Researchers have used MI signals to help disabled persons, control devices such as wheelchairs and even for autonomous driving. Hence decoding these signals accurately is important for a Brain–Computer interface (BCI) system. But EEG decoding is a challenging task because of its complexity, dynamic nature and low signal to noise ratio. Convolution neural network (CNN) has shown that it can extract spatial and temporal features from EEG, but in order to learn the dynamic correlations present in MI signals, we need improved CNN models. CNN can extract good features with both shallow and deep models pointing to the fact that, at different levels relevant features can be extracted. Fusion of multiple CNN models has not been experimented for EEG data. In this work, we propose a multi-layer CNNs method for fusing CNNs with different characteristics and architectures to improve EEG MI classification accuracy. Our method utilizes different convolutional features to capture spatial and temporal features from raw EEG data. We demonstrate that our novel MCNN and CCNN fusion methods outperforms all the state-of-the-art machine learning and deep learning techniques for EEG classification. We have performed various experiments to evaluate the performance of the proposed CNN fusion method on public datasets. The proposed MCNN method achieves 75.7% and 95.4% on the BCI Competition IV-2a dataset and the High Gamma Dataset respectively. The proposed CCNN method based on autoencoder cross-encoding achieves more than 10% improvement for cross-subject EEG classification.",10.1016/J.FUTURE.2019.06.027,,,https://doi.org/10.1016/j.future.2019.06.027,https://www.semanticscholar.org/paper/902d37e8602d8020d4d29d2c0bf1b140c130c46a,,Computer Science; Engineering,False,,non-invasive; human; SMR,Abstract Electroencephalography (EEG) motor imagery (MI) signals have recently gained a lot of attention as these signals encode a person’s intent of performing an action.,high citation signal (458); influential citation signal (27),"Benchmark value depends on standardized protocols, transparent splits, and external replication.; Deep models can overfit small EEG datasets without rigorous cross-subject and cross-device validation.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.",dataset/benchmark; deep learning,https://doi.org/10.1016/j.future.2019.06.027
2019,7,,7,200.882,citations=331; influential=12; recognized venue; clinical/rehab relevance; invasive/high-bandwidth BCI; BCI term matches=4; open PDF metadata,37b802b8f0ab8042821959f1c7d4fca88091752e,Noninvasive neuroimaging enhances continuous neural tracking for robotic device control,"B. Edelman, Jianjun Meng, D. Suma, Claire A. Zurn, Eric Nagarajan, Bryan S. Baxter, et al.",Science Robotics,2019-06-19,331,12,"SSVEP, P300, and ERP Spellers","Noninvasive neuroimaging and increased user engagement improve EEG-based neural decoding and facilitate real-time 2D robotic device control. Brain-computer interfaces (BCIs) using signals acquired with intracortical implants have achieved successful high-dimensional robotic device control useful for completing daily tasks. However, the substantial amount of medical and surgical expertise required to correctly implant and operate these systems greatly limits their use beyond a few clinical cases. A noninvasive counterpart requiring less intervention that can provide high-quality control would profoundly improve the integration of BCIs into the clinical and home setting. Here, we present and validate a noninvasive framework using electroencephalography (EEG) to achieve the neural control of a robotic device for continuous random target tracking. This framework addresses and improves upon both the “brain” and “computer” components by increasing, respectively, user engagement through a continuous pursuit task and associated training paradigm and the spatial resolution of noninvasive neural data through EEG source imaging. In all, our unique framework enhanced BCI learning by nearly 60% for traditional center-out tasks and by more than 500% in the more realistic continuous pursuit task. We further demonstrated an additional enhancement in BCI control of almost 10% by using online noninvasive neuroimaging. Last, this framework was deployed in a physical task, demonstrating a near-seamless transition from the control of an unconstrained virtual cursor to the real-time control of a robotic arm. Such combined advances in the quality of neural decoding and the practical utility of noninvasive robotic arm control will have major implications for the eventual development and implementation of neurorobotics by means of noninvasive BCI.",10.1126/scirobotics.aaw6844,,31656937,https://doi.org/10.1126/scirobotics.aaw6844,https://www.semanticscholar.org/paper/37b802b8f0ab8042821959f1c7d4fca88091752e,,Computer Science; Engineering; Medicine,False,,invasive; non-invasive; SSVEP; P300; arm-direction,Noninvasive neuroimaging and increased user engagement improve EEG-based neural decoding and facilitate real-time 2D robotic device control.,high citation signal (331); influential citation signal (12); recognized venue,"Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.",clinical/rehab; invasive,https://doi.org/10.1126/scirobotics.aaw6844
2019,8,,8,206.511,citations=328; influential=16; recognized venue; review/survey; clinical/rehab relevance; BCI term matches=2; title BCI matches=1; open PDF metadata,edf8b60fb29e6ecc68f10815eab55dabc43a73e3,Progress in Brain Computer Interface: Challenges and Opportunities,"S. Saha, K. Mamun, K. Ahmed, R. Mostafa, G. Naik, A. Khandoker, et al.",Frontiers in Systems Neuroscience,2019-01-11,328,16,Rehabilitation and Neuroprosthetics,"Brain computer interfaces (BCI) provide a direct communication link between the brain and a computer or other external devices. They offer an extended degree of freedom either by strengthening or by substituting human peripheral working capacity and have potential applications in various fields such as rehabilitation, affective computing, robotics, gaming, and neuroscience. Significant research efforts on a global scale have delivered common platforms for technology standardization and help tackle highly complex and non-linear brain dynamics and related feature extraction and classification challenges. Time-variant psycho-neurophysiological fluctuations and their impact on brain signals impose another challenge for BCI researchers to transform the technology from laboratory experiments to plug-and-play daily life. This review summarizes state-of-the-art progress in the BCI field over the last decades and highlights critical challenges.",10.3389/fnsys.2021.578875,1901.03442,33716680,https://doi.org/10.3389/fnsys.2021.578875,https://www.semanticscholar.org/paper/edf8b60fb29e6ecc68f10815eab55dabc43a73e3,https://arxiv.org/pdf/1901.03442,Biology; Computer Science; Engineering; Medicine,False,,human,Brain computer interfaces (BCI) provide a direct communication link between the brain and a computer or other external devices.,high citation signal (328); influential citation signal (16); recognized venue,"Review-level synthesis cannot resolve study quality differences, protocol bias, or reproducibility gaps.; Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; Communication systems must still balance accuracy, latency, vocabulary size, privacy, and user autonomy.",review; clinical/rehab; communication,https://doi.org/10.3389/fnsys.2021.578875
2019,9,,9,192.91,citations=298; influential=18; clinical/rehab relevance; invasive/high-bandwidth BCI; BCI term matches=1; title BCI matches=1; open PDF metadata,fb6dab3e76482a9716788197705ed998f11c87a9,An exoskeleton controlled by an epidural wireless brain-machine interface in a tetraplegic patient: a proof-of-concept demonstration.,"A. Benabid, T. Costecalde, A. Eliseyev, G. Charvet, A. Verney, Serpil Karakas, et al.",Lancet Neurology,2019-12-01,298,18,Motor Imagery and Movement Decoding,"BACKGROUND Approximately 20% of traumatic cervical spinal cord injuries result in tetraplegia. Neuroprosthetics are being developed to manage this condition and thus improve the lives of patients. We aimed to test the feasibility of a semi-invasive technique that uses brain signals to drive an exoskeleton. METHODS We recruited two participants at Clinatec research centre, associated with Grenoble University Hospital, Grenoble, France, into our ongoing clinical trial. Inclusion criteria were age 18-45 years, stability of neurological deficits, a need for additional mobility expressed by the patient, ambulatory or hospitalised monitoring, registration in the French social security system, and signed informed consent. The exclusion criteria were previous brain surgery, anticoagulant treatments, neuropsychological sequelae, depression, substance dependence or misuse, and contraindications to magnetoencephalography (MEG), EEG, or MRI. One participant was excluded because of a technical problem with the implants. The remaining participant was a 28-year-old man, who had tetraplegia following a C4-C5 spinal cord injury. Two bilateral wireless epidural recorders, each with 64 electrodes, were implanted over the upper limb sensorimotor areas of the brain. Epidural electrocorticographic (ECoG) signals were processed online by an adaptive decoding algorithm to send commands to effectors (virtual avatar or exoskeleton). Throughout the 24 months of the study, the patient did various mental tasks to progressively increase the number of degrees of freedom. FINDINGS Between June 12, 2017, and July 21, 2019, the patient cortically controlled a programme that simulated walking and made bimanual, multi-joint, upper-limb movements with eight degrees of freedom during various reach-and-touch tasks and wrist rotations, using a virtual avatar at home (64·0% [SD 5·1] success) or an exoskeleton in the laboratory (70·9% [11·6] success). Compared with microelectrodes, epidural ECoG is semi-invasive and has similar efficiency. The decoding models were reusable for up to approximately 7 weeks without recalibration. INTERPRETATION These results showed long-term (24-month) activation of a four-limb neuroprosthetic exoskeleton by a complete brain-machine interface system using continuous, online epidural ECoG to decode brain activity in a tetraplegic patient. Up to eight degrees of freedom could be simultaneously controlled using a unique model, which was reusable without recalibration for up to about 7 weeks. FUNDING French Atomic Energy Commission, French Ministry of Health, Edmond J Safra Philanthropic Foundation, Fondation Motrice, Fondation Nanosciences, Institut Carnot, Fonds de Dotation Clinatec.",10.1016/S1474-4422(19)30321-7,,31587955,https://doi.org/10.1016/s1474-4422(19)30321-7,https://www.semanticscholar.org/paper/fb6dab3e76482a9716788197705ed998f11c87a9,,Engineering; Medicine,False,,invasive; non-invasive; human; non-human; SMR; arm-direction,BACKGROUND Approximately 20% of traumatic cervical spinal cord injuries result in tetraplegia.,high citation signal (298); influential citation signal (18),"Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; Offline benchmark performance may not transfer to real-time closed-loop use.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.",clinical/rehab; invasive; closed-loop,https://doi.org/10.1016/s1474-4422(19)30321-7
2019,10,,10,198.834,citations=297; influential=16; recognized venue; dataset/benchmark; BCI term matches=3; title BCI matches=1; open PDF metadata,fe3617237f3878071a4c2ff0684791237d3376b1,Correlation-based channel selection and regularized feature optimization for MI-based BCI,"Jing Jin, Yangyang Miao, I. Daly, Cili Zuo, D. Hu, A. Cichocki",Neural Networks,2019-10-01,297,16,Motor Imagery and Movement Decoding,"Multi-channel EEG data are usually necessary for spatial pattern identification in motor imagery (MI)-based brain computer interfaces (BCIs). To some extent, signals from some channels containing redundant information and noise may degrade BCI performance. We assume that the channels related to MI should contain common information when participants are executing the MI tasks. Based on this hypothesis, a correlation-based channel selection (CCS) method is proposed to select the channels that contained more correlated information in this study. The aim is to improve the classification performance of MI-based BCIs. Furthermore, a novel regularized common spatial pattern (RCSP) method is used to extract effective features. Finally, a support vector machine (SVM) classifier with the Radial Basis Function (RBF) kernel is trained to accurately identify the MI tasks. An experimental study is implemented on three public EEG datasets (BCI competition IV dataset 1, BCI competition III dataset IVa and BCI competition III dataset IIIa) to validate the effectiveness of the proposed methods. The results show that the CCS algorithm obtained superior classification accuracy (78% versus 56.4% for dataset1, 86.6% versus 76.5% for dataset 2 and 91.3% versus 85.1% for dataset 3) compared to the algorithm using all channels (AC), when CSP is used to extract the features. Furthermore, RCSP could further improve the classification accuracy (81.6% for dataset1, 87.4% for dataset2 and 91.9% for dataset 3), when CCS is used to select the channels.",10.1016/j.neunet.2019.07.008,,31326660,https://doi.org/10.1016/j.neunet.2019.07.008,https://www.semanticscholar.org/paper/fe3617237f3878071a4c2ff0684791237d3376b1,,Computer Science; Engineering; Medicine,False,,non-invasive; human; SMR,Multi-channel EEG data are usually necessary for spatial pattern identification in motor imagery (MI)-based brain computer interfaces (BCIs).,high citation signal (297); influential citation signal (16); recognized venue,"Benchmark value depends on standardized protocols, transparent splits, and external replication.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.",dataset/benchmark,https://doi.org/10.1016/j.neunet.2019.07.008
