year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate
2018,1,1,,236.583,citations=544; influential=52; recognized venue; dataset/benchmark; modern ML method; BCI term matches=3; title BCI matches=1; open PDF metadata,656964e969bc2b99a8e18c8fc9372bab71e12b67,Learning Temporal Information for Brain-Computer Interface Using Convolutional Neural Networks,"Siavash Sakhavi, Cuntai Guan, Shuicheng Yan",IEEE Transactions on Neural Networks and Learning Systems,2018-03-09,544,52,Motor Imagery and Movement Decoding,"Deep learning (DL) methods and architectures have been the state-of-the-art classification algorithms for computer vision and natural language processing problems. However, the successful application of these methods in motor imagery (MI) brain–computer interfaces (BCIs), in order to boost classification performance, is still limited. In this paper, we propose a classification framework for MI data by introducing a new temporal representation of the data and also utilizing a convolutional neural network (CNN) architecture for classification. The new representation is generated from modifying the filter-bank common spatial patterns method, and the CNN is designed and optimized accordingly for the representation. Our framework outperforms the best classification method in the literature on the BCI competition IV-2a 4-class MI data set by 7% increase in average subject accuracy. Furthermore, by studying the convolutional weights of the trained networks, we gain an insight into the temporal characteristics of EEG.",10.1109/TNNLS.2018.2789927,,29994075,https://doi.org/10.1109/TNNLS.2018.2789927,https://www.semanticscholar.org/paper/656964e969bc2b99a8e18c8fc9372bab71e12b67,https://dr.ntu.edu.sg/bitstream/10356/87699/1/Learning%20Temporal%20Information%20for%20Brain-Computer%20Interface%20Using%20Convolutional%20Neural%20Networks%20.pdf,Computer Science; Medicine,True
2018,2,2,,223.692,citations=536; influential=39; recognized venue; clinical/rehab relevance; BCI term matches=2; open PDF metadata,e7e3c844918a2a6e21810b646852cb9622e1c196,Brain-actuated functional electrical stimulation elicits lasting arm motor recovery after stroke,"A. Biasiucci, R. Leeb, I. Iturrate, S. Perdikis, A. Al-Khodairy, T. Corbet, et al.",Nature Communications,2018-06-20,536,39,Motor Imagery and Movement Decoding,"Brain-computer interfaces (BCI) are used in stroke rehabilitation to translate brain signals into intended movements of the paralyzed limb. However, the efficacy and mechanisms of BCI-based therapies remain unclear. Here we show that BCI coupled to functional electrical stimulation (FES) elicits significant, clinically relevant, and lasting motor recovery in chronic stroke survivors more effectively than sham FES. Such recovery is associated to quantitative signatures of functional neuroplasticity. BCI patients exhibit a significant functional recovery after the intervention, which remains 6–12 months after the end of therapy. Electroencephalography analysis pinpoints significant differences in favor of the BCI group, mainly consisting in an increase in functional connectivity between motor areas in the affected hemisphere. This increase is significantly correlated with functional improvement. Results illustrate how a BCI–FES therapy can drive significant functional recovery and purposeful plasticity thanks to contingent activation of body natural efferent and afferent pathways. Brain-computer interface (BCI) can improve motor skills on stroke patients. This study shows that BCI-controlled neuromuscular electrical stimulation therapy can cause cortical reorganization due to activation of efferent and afferent pathways, and this effect can be long lasting in a brain region specific manner.",10.1038/s41467-018-04673-z,,29925890,https://doi.org/10.1038/s41467-018-04673-z,https://www.semanticscholar.org/paper/e7e3c844918a2a6e21810b646852cb9622e1c196,https://www.nature.com/articles/s41467-018-04673-z.pdf,Engineering; Medicine,True
2018,3,3,,208.024,citations=329; influential=38; clinical/rehab relevance; modern ML method; BCI term matches=3; open PDF metadata,1bfb8e414e9a4a7da2ccc58b1034f021856f0336,An end-to-end deep learning approach to MI-EEG signal classification for BCIs,"Hauke Dose, Jakob S. Møller, H. Iversen, S. Puthusserypady",Expert systems with applications,2018-12-01,329,38,Motor Imagery and Movement Decoding,"Abstract Goal: To develop and implement a Deep Learning (DL) approach for an electroencephalogram (EEG) based Motor Imagery (MI) Brain-Computer Interface (BCI) system that could potentially be used to improve the current stroke rehabilitation strategies. Method: The DL model is using Convolutional Neural Network (CNN) layers for learning generalized features and dimension reduction, while a conventional Fully Connected (FC) layer is used for classification. Together they build a unified end-to-end model that can be applied to raw EEG signals. This previously proposed model was applied to a new set of data to validate its robustness against data variations. Furthermore, it was extended by subject-specific adaptation. Lastly, an analysis of the learned filters provides insights into how such a model derives a classification decision. Results: The selected global classifier reached 80.38%, 69.82%, and 58.58% mean accuracies for datasets with two, three, and four classes, respectively, validated using 5-fold crossvalidation. As a novel approach in this context, transfer learning was used to adapt the global classifier to single individuals improving the overall mean accuracy to 86.49%, 79.25%, and 68.51%, respectively. The global models were trained on 3s segments of EEG data from different subjects than they were tested on, which proved the generalization performance of the model. Conclusion: The results are comparable with the reported accuracy values in related studies and the presented model outperforms the results in the literature on the same underlying data. Given that the model can learn features from data without having to use specialized feature extraction methods, DL should be considered as an alternative to established EEG classification methods, if enough data is available.",10.1016/J.ESWA.2018.08.031,,,https://doi.org/10.1016/J.ESWA.2018.08.031,https://www.semanticscholar.org/paper/1bfb8e414e9a4a7da2ccc58b1034f021856f0336,https://backend.orbit.dtu.dk/ws/files/152316980/1_s2.0_S0957417418305359_main.pdf,Computer Science; Engineering; Medicine,True
2018,4,4,,201.993,citations=355; influential=14; recognized venue; review/survey; BCI term matches=4; open PDF metadata,311997b2fc950737bcef70724ed8c28607de4e53,Brain–Computer Interface Spellers: A Review,"Aya Rezeika, Mihaly Benda, Piotr Stawicki, Felix Gembler, A. Saboor, Ivan Volosyak",Brain Science,2018-03-29,355,14,Motor Imagery and Movement Decoding,"A Brain–Computer Interface (BCI) provides a novel non-muscular communication method via brain signals. A BCI-speller can be considered as one of the first published BCI applications and has opened the gate for many advances in the field. Although many BCI-spellers have been developed during the last few decades, to our knowledge, no reviews have described the different spellers proposed and studied in this vital field. The presented speller systems are categorized according to major BCI paradigms: P300, steady-state visual evoked potential (SSVEP), and motor imagery (MI). Different BCI paradigms require specific electroencephalogram (EEG) signal features and lead to the development of appropriate Graphical User Interfaces (GUIs). The purpose of this review is to consolidate the most successful BCI-spellers published since 2010, while mentioning some other older systems which were built explicitly for spelling purposes. We aim to assist researchers and concerned individuals in the field by illustrating the highlights of different spellers and presenting them in one review. It is almost impossible to carry out an objective comparison between different spellers, as each has its variables, parameters, and conditions. However, the gathered information and the provided taxonomy about different BCI-spellers can be helpful, as it could identify suitable systems for first-hand users, as well as opportunities of development and learning from previous studies for BCI researchers.",10.3390/brainsci8040057,,29601538,https://doi.org/10.3390/brainsci8040057,https://www.semanticscholar.org/paper/311997b2fc950737bcef70724ed8c28607de4e53,https://www.mdpi.com/2076-3425/8/4/57/pdf?version=1525346000,Computer Science; Medicine,True
2018,5,5,,199.534,citations=232; influential=28; recognized venue; dataset/benchmark; BCI term matches=2; open PDF metadata,c7f31d0ce99648ddda07fbd7349c261df930a97d,Compact convolutional neural networks for classification of asynchronous steady-state visual evoked potentials,"Nicholas R. Waytowich, Vernon J. Lawhern, J. Garcia, J. Cummings, J. Faller, P. Sajda, et al.",Journal of Neural Engineering,2018-03-12,232,28,Motor Imagery and Movement Decoding,"Objective. Steady-state visual evoked potentials (SSVEPs) are neural oscillations from the parietal and occipital regions of the brain that are evoked from flickering visual stimuli. SSVEPs are robust signals measurable in the electroencephalogram (EEG) and are commonly used in brain–computer interfaces (BCIs). However, methods for high-accuracy decoding of SSVEPs usually require hand-crafted approaches that leverage domain-specific knowledge of the stimulus signals, such as specific temporal frequencies in the visual stimuli and their relative spatial arrangement. When this knowledge is unavailable, such as when SSVEP signals are acquired asynchronously, such approaches tend to fail. Approach. In this paper, we show how a compact convolutional neural network (Compact-CNN), which only requires raw EEG signals for automatic feature extraction, can be used to decode signals from a 12-class SSVEP dataset without the need for user-specific calibration. Main results. The Compact-CNN demonstrates across subject mean accuracy of approximately 80%, out-performing current state-of-the-art, hand-crafted approaches using canonical correlation analysis (CCA) and Combined-CCA. Furthermore, the Compact-CNN approach can reveal the underlying feature representation, revealing that the deep learner extracts additional phase- and amplitude-related features associated with the structure of the dataset. Significance. We discuss how our Compact-CNN shows promise for BCI applications that allow users to freely gaze/attend to any stimulus at any time (e.g. asynchronous BCI) as well as provides a method for analyzing SSVEP signals in a way that might augment our understanding about the basic processing in the visual cortex.",10.1088/1741-2552/aae5d8,1803.04566,30279309,https://doi.org/10.1088/1741-2552/aae5d8,https://www.semanticscholar.org/paper/c7f31d0ce99648ddda07fbd7349c261df930a97d,https://doi.org/10.1088/1741-2552/aae5d8,Biology; Computer Science; Mathematics; Medicine; Physics,True
2018,6,6,,189.281,citations=318; influential=9; recognized venue; dataset/benchmark; BCI term matches=2; title BCI matches=1; open PDF metadata,b099ea499dbd4e25cf7a0ff996ec69db8665f739,LSTM-Based EEG Classification in Motor Imagery Tasks,"Ping Wang, A. Jiang, Xiaofeng Liu, Jing Shang, Li Zhang",IEEE transactions on neural systems and rehabilitation engineering,2018-10-18,318,9,Motor Imagery and Movement Decoding,"Classification of motor imagery electroencephalograph signals is a fundamental problem in brain–computer interface (BCI) systems. We propose in this paper a classification framework based on long short-term memory (LSTM) networks. To achieve robust classification, a one dimension-aggregate approximation (1d-AX) is employed to extract effective signal representation for LSTM networks. Inspired by classical common spatial pattern, channel weighting technique is further deployed to enhance the effectiveness of the proposed classification framework. Public BCI competition data are used for the evaluation of the proposed feature extraction and classification network, whose performance is also compared with that of the state-of-the-arts approaches based on other deep networks.",10.1109/TNSRE.2018.2876129,,30334800,https://doi.org/10.1109/TNSRE.2018.2876129,https://www.semanticscholar.org/paper/b099ea499dbd4e25cf7a0ff996ec69db8665f739,,Computer Science; Engineering; Medicine,True
2018,7,7,,185.773,citations=244; influential=14; recognized venue; BCI term matches=2; title BCI matches=1; open PDF metadata,e57894dccd38fcab17ec57d21b4a05dfa33b48b1,Feature Extraction and Classification Methods for Hybrid fNIRS-EEG Brain-Computer Interfaces,"Rifai Chai, K. Hong, M. J. Khan, M. J. Hong",Frontiers in Human Neuroscience,2018-06-28,244,14,Motor Imagery and Movement Decoding,"In this study, a brain-computer interface (BCI) framework for hybrid functional near-infrared spectroscopy (fNIRS) and electroencephalography (EEG) for locked-in syndrome (LIS) patients is investigated. Brain tasks, channel selection methods, and feature extraction and classification algorithms available in the literature are reviewed. First, we categorize various types of patients with cognitive and motor impairments to assess the suitability of BCI for each of them. The prefrontal cortex is identified as a suitable brain region for imaging. Second, the brain activity that contributes to the generation of hemodynamic signals is reviewed. Mental arithmetic and word formation tasks are found to be suitable for use with LIS patients. Third, since a specific targeted brain region is needed for BCI, methods for determining the region of interest are reviewed. The combination of a bundled-optode configuration and threshold-integrated vector phase analysis turns out to be a promising solution. Fourth, the usable fNIRS features and EEG features are reviewed. For hybrid BCI, a combination of the signal peak and mean fNIRS signals and the highest band powers of EEG signals is promising. For classification, linear discriminant analysis has been most widely used. However, further research on vector phase analysis as a classifier for multiple commands is desirable. Overall, proper brain region identification and proper selection of features will improve classification accuracy. In conclusion, five future research issues are identified, and a new BCI scheme, including brain therapy for LIS patients and using the framework of hybrid fNIRS-EEG BCI, is provided.",10.3389/fnhum.2018.00246,,30002623,https://doi.org/10.3389/fnhum.2018.00246,https://www.semanticscholar.org/paper/e57894dccd38fcab17ec57d21b4a05dfa33b48b1,https://www.frontiersin.org/articles/10.3389/fnhum.2018.00246/pdf,Computer Science; Engineering; Medicine,True
2018,8,8,,185.755,citations=225; influential=13; recognized venue; invasive/high-bandwidth BCI; BCI term matches=2; open PDF metadata,ede99f9e21d9bb19bb246d0682a07569bd05843b,Learning by neural reassociation,"Matthew D. Golub, P. Sadtler, E. Oby, Kristin M. Quick, S. Ryu, E. Tyler-Kabara, et al.",Nature Neuroscience,2018-03-12,225,13,Motor Imagery and Movement Decoding,"Behavior is driven by coordinated activity across a population of neurons. Learning requires the brain to change the neural population activity produced to achieve a given behavioral goal. How does population activity reorganize during learning? We studied intracortical population activity in the primary motor cortex of rhesus macaques during short-term learning in a brain–computer interface (BCI) task. In a BCI, the mapping between neural activity and behavior is exactly known, enabling us to rigorously define hypotheses about neural reorganization during learning. We found that changes in population activity followed a suboptimal neural strategy of reassociation: animals relied on a fixed repertoire of activity patterns and associated those patterns with different movements after learning. These results indicate that the activity patterns that a neural population can generate are even more constrained than previously thought and might explain why it is often difficult to quickly learn to a high level of proficiency. Learning is ubiquitous in everyday life, yet it is unclear how neurons change their activity together during learning. Golub and colleagues show that short-term learning relies on a fixed neural repertoire, which limits behavioral improvement.",10.1038/s41593-018-0095-3,,29531364,https://doi.org/10.1038/s41593-018-0095-3,https://www.semanticscholar.org/paper/ede99f9e21d9bb19bb246d0682a07569bd05843b,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5876156,Biology; Computer Science; Medicine,True
2018,9,9,,184.254,citations=167; influential=17; dataset/benchmark; invasive/high-bandwidth BCI; BCI term matches=3; title BCI matches=2; open PDF metadata,3d429a29fdd2c4bdfa53a8bfad36e7d9b098515a,A large electroencephalographic motor imagery dataset for electroencephalographic brain computer interfaces,"Murat Kaya, Mustafa Kemal Binli, Erkan Ozbay, H. Yanar, Y. Mishchenko",Scientific Data,2018-10-16,167,17,Motor Imagery and Movement Decoding,"Recent advancements in brain computer interfaces (BCI) have demonstrated control of robotic systems by mental processes alone. Together with invasive BCI, electroencephalographic (EEG) BCI represent an important direction in the development of BCI systems. In the context of EEG BCI, the processing of EEG data is the key challenge. Unfortunately, advances in that direction have been complicated by a lack of large and uniform datasets that could be used to design and evaluate different data processing approaches. In this work, we release a large set of EEG BCI data collected during the development of a slow cortical potentials-based EEG BCI. The dataset contains 60 h of EEG recordings, 13 participants, 75 recording sessions, 201 individual EEG BCI interaction session-segments, and over 60 000 examples of motor imageries in 4 interaction paradigms. The current dataset presents one of the largest EEG BCI datasets publically available to date. Design Type(s) database creation objective • source-based data transformation objective • behavioral data analysis objective Measurement Type(s) brain activity measurement Technology Type(s) electroencephalography Factor Type(s) biological sex • age • experimental condition • visualization method • Digital Sampling Rate • User Interface Device Sample Characteristic(s) Homo sapiens Design Type(s) database creation objective • source-based data transformation objective • behavioral data analysis objective Measurement Type(s) brain activity measurement Technology Type(s) electroencephalography Factor Type(s) biological sex • age • experimental condition • visualization method • Digital Sampling Rate • User Interface Device Sample Characteristic(s) Homo sapiens Machine-accessible metadata file describing the reported data (ISA-Tab format)",10.1038/sdata.2018.211,,30325349,https://doi.org/10.1038/sdata.2018.211,https://www.semanticscholar.org/paper/3d429a29fdd2c4bdfa53a8bfad36e7d9b098515a,https://www.nature.com/articles/sdata2018211.pdf,Computer Science; Engineering; Medicine,True
2018,10,10,,183.598,citations=198; influential=25; modern ML method; BCI term matches=1; title BCI matches=1; open PDF metadata,adb6d972c48122388eedec036cee2200389ccd58,Deep learning based on Batch Normalization for P300 signal detection,"Mingfei Liu, Wei Wu, Z. Gu, Z. Yu, Feifei Qi, Yuanqing Li",Neurocomputing,2018-01-31,198,25,"SSVEP, P300, and ERP Spellers",,10.1016/j.neucom.2017.08.039,,,https://doi.org/10.1016/j.neucom.2017.08.039,https://www.semanticscholar.org/paper/adb6d972c48122388eedec036cee2200389ccd58,,Computer Science,True
