year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate
2009,1,1,,236.969,citations=789; influential=66; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,2f0b470c9d57e4038133c21a5bd5e8954b7b1987,An online multi-channel SSVEP-based brain–computer interface using a canonical correlation analysis method,"Guangyu Bin, Xiaorong Gao, Zheng Yan, Bo Hong, Shangkai Gao",Journal of Neural Engineering,2009-08-01,789,66,"SSVEP, P300, and ERP Spellers",,10.1088/1741-2560/6/4/046002,,19494422,https://doi.org/10.1088/1741-2560/6/4/046002,https://www.semanticscholar.org/paper/2f0b470c9d57e4038133c21a5bd5e8954b7b1987,,Computer Science; Engineering; Medicine; Physics,True
2009,2,2,,231.675,citations=688; influential=39; recognized venue; BCI term matches=3; title BCI matches=3; open PDF metadata,ef2bf45c76cf32872c85fc808257aea5d4c00b61,How many people are able to control a P300-based brain-computer interface (BCI)?,"C. Guger, Shahab Daban, E. Sellers, C. Holzner, G. Krausz, R. Carabalona, et al.",Neuroscience Letters,2009-09-18,688,39,"SSVEP, P300, and ERP Spellers",,10.1016/j.neulet.2009.06.045,,19545601,https://doi.org/10.1016/j.neulet.2009.06.045,https://www.semanticscholar.org/paper/ef2bf45c76cf32872c85fc808257aea5d4c00b61,,Computer Science; Medicine; Psychology,True
2009,3,3,,212.484,citations=495; influential=24; review/survey; clinical/rehab relevance; BCI term matches=2; title BCI matches=1; open PDF metadata,f2c4082faeff5d63b0144ef371c8964621ee33bf,Clinical Applications of Brain-Computer Interfaces: Current State and Future Prospects,"J. Mak, J. Wolpaw",IEEE Reviews in Biomedical Engineering,2009-12-01,495,24,General BCI Methods and Systems,"Braincomputer interfaces (BCIs) allow their users to communicate or control external devices using brain signals rather than the brain's normal output pathways of peripheral nerves and muscles. Motivated by the hope of restoring independence to severely disabled individuals and by interest in further extending human control of external systems, researchers from many fields are engaged in this challenging new work. BCI research and development has grown explosively over the past two decades. Efforts have begun recently to provide laboratory-validated BCI systems to severely disabled individuals for real-world applications. In this paper, we discuss the current status and future prospects of BCI technology and its clinical applications. We will define BCI, review the BCI-relevant signals from the human brain, and describe the functional components of BCIs. We will also review current clinical applications of BCI technology and identify potential users and potential applications. Lastly, we will discuss current limitations of BCI technology, impediments to its widespread clinical use, and expectations for the future.",10.1109/RBME.2009.2035356,,20442804,https://doi.org/10.1109/RBME.2009.2035356,https://www.semanticscholar.org/paper/f2c4082faeff5d63b0144ef371c8964621ee33bf,http://europepmc.org/articles/pmc2862632?pdf=render,Computer Science; Engineering; Medicine; Psychology,True
2009,4,4,,207.296,citations=509; influential=21; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,99f486ae58cfb29f48ce0a5c07b34e2c9f37f6f7,Towards a Cure for BCI Illiteracy,"C. Vidaurre, B. Blankertz",Brain Topography,2009-11-28,509,21,Motor Imagery and Movement Decoding,"Brain–Computer Interfaces (BCIs) allow a user to control a computer application by brain activity as acquired, e.g., by EEG. One of the biggest challenges in BCI research is to understand and solve the problem of “BCI Illiteracy”, which is that BCI control does not work for a non-negligible portion of users (estimated 15 to 30%). Here, we investigate the illiteracy problem in BCI systems which are based on the modulation of sensorimotor rhythms. In this paper, a sophisticated adaptation scheme is presented which guides the user from an initial subject-independent classifier that operates on simple features to a subject-optimized state-of-the-art classifier within one session while the user interacts the whole time with the same feedback application. While initial runs use supervised adaptation methods for robust co-adaptive learning of user and machine, final runs use unsupervised adaptation and therefore provide an unbiased measure of BCI performance. Using this approach, which does not involve any offline calibration measurement, good performance was obtained by good BCI participants (also one novice) after 3–6 min of adaptation. More importantly, the use of machine learning techniques allowed users who were unable to achieve successful feedback before to gain significant control over the BCI system. In particular, one participant had no peak of the sensory motor idle rhythm in the beginning of the experiment, but could develop such peak during the course of the session (and use voluntary modulation of its amplitude to control the feedback application).",10.1007/s10548-009-0121-6,,19946737,https://doi.org/10.1007/s10548-009-0121-6,https://www.semanticscholar.org/paper/99f486ae58cfb29f48ce0a5c07b34e2c9f37f6f7,https://link.springer.com/content/pdf/10.1007/s10548-009-0121-6.pdf,Computer Science; Engineering; Medicine,True
2009,5,5,,203.407,citations=302; influential=23; recognized venue; invasive/high-bandwidth BCI; BCI term matches=3; open PDF metadata,99ddb6670759e1e60bfe382a903f84e84caae754,Decoding Flexion of Individual Fingers Using Electrocorticographic Signals in Humans,"J. Kubanek, J. Kubanek, K. Miller, J. Ojemann, J. Wolpaw, G. Schalk",Journal of Neural Engineering,2009-10-01,302,23,Motor Imagery and Movement Decoding,"Brain signals can provide the basis for a non-muscular communication and control system, a brain–computer interface (BCI), for people with motor disabilities. A common approach to creating BCI devices is to decode kinematic parameters of movements using signals recorded by intracortical microelectrodes. Recent studies have shown that kinematic parameters of hand movements can also be accurately decoded from signals recorded by electrodes placed on the surface of the brain (electrocorticography (ECoG)). In the present study, we extend these results by demonstrating that it is also possible to decode the time course of the flexion of individual fingers using ECoG signals in humans, and by showing that these flexion time courses are highly specific to the moving finger. These results provide additional support for the hypothesis that ECoG could be the basis for powerful clinically practical BCI systems, and also indicate that ECoG is useful for studying cortical dynamics related to motor function.",10.1088/1741-2560/6/6/066001,,19794237,https://doi.org/10.1088/1741-2560/6/6/066001,https://www.semanticscholar.org/paper/99ddb6670759e1e60bfe382a903f84e84caae754,https://europepmc.org/articles/pmc3664231?pdf=render,Engineering; Medicine; Physics; Psychology,True
2009,6,6,,200.053,citations=416; influential=26; BCI term matches=2; title BCI matches=2; open PDF metadata,2094060ca1d46352060e5198c03c8e9e29f62ec5,Motor imagery and action observation: modulation of sensorimotor brain rhythms during mental control of a brain-computer interface.,"C. Neuper, Reinhold Scherer, S. Wriessnegger, G. Pfurtscheller",Clinical Neurophysiology,2009-02-01,416,26,Motor Imagery and Movement Decoding,,10.1016/j.clinph.2008.11.015,,19121977,https://doi.org/10.1016/j.clinph.2008.11.015,https://www.semanticscholar.org/paper/2094060ca1d46352060e5198c03c8e9e29f62ec5,,Computer Science; Medicine; Psychology,True
2009,7,7,,197.843,citations=345; influential=29; BCI term matches=2; title BCI matches=2; open PDF metadata,82ad6928c4728da9fa2eb1c6ff9b0be46acffc63,An auditory oddball (P300) spelling system for brain-computer interfaces.,"A. Furdea, Sebastian Halder, D. Krusienski, D. Bross, F. Nijboer, N. Birbaumer, et al.",Psychophysiology,2009-05-01,345,29,"SSVEP, P300, and ERP Spellers",,10.1111/j.1469-8986.2008.00783.x,,19170946,https://doi.org/10.1111/j.1469-8986.2008.00783.x,https://www.semanticscholar.org/paper/82ad6928c4728da9fa2eb1c6ff9b0be46acffc63,http://ww2.odu.edu/~dkrusien/papers/PsychoPhys2009.pdf,Computer Science; Medicine; Psychology,True
2009,8,8,,195.435,citations=308; influential=20; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,4dc326e976e8efa84ab4f1f76075f946ffb132a8,A New Discriminative Common Spatial Pattern Method for Motor Imagery Brain–Computer Interfaces,"Kavitha P. Thomas, Cuntai Guan, C. Lau, A. P. Vinod, K. Ang",IEEE Transactions on Biomedical Engineering,2009-07-14,308,20,Motor Imagery and Movement Decoding,,10.1109/TBME.2009.2026181,,19605314,https://doi.org/10.1109/TBME.2009.2026181,https://www.semanticscholar.org/paper/4dc326e976e8efa84ab4f1f76075f946ffb132a8,,Computer Science; Medicine,True
2009,9,9,,194.277,citations=364; influential=27; BCI term matches=1; title BCI matches=1; open PDF metadata,43355cf5aed2dac7cd4b5ee023c086c44f5db5f6,Brain-Computer Interfaces: A Gentle Introduction,"B. Graimann, B. Allison, G. Pfurtscheller",,,364,27,General BCI Methods and Systems,,10.1007/978-3-642-02091-9_1,,,https://doi.org/10.1007/978-3-642-02091-9_1,https://www.semanticscholar.org/paper/43355cf5aed2dac7cd4b5ee023c086c44f5db5f6,,Computer Science,True
2009,10,10,,190.148,citations=319; influential=14; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,d15ce33189007e71072bd929f10e4dc727be7b48,Time Domain Parameters as a feature for EEG-based Brain-Computer Interfaces,"C. Vidaurre, Nicole Krämer, B. Blankertz, A. Schlögl",Neural Networks,2009-11-01,319,14,EEG Signal Processing and Datasets,,10.1016/j.neunet.2009.07.020,,19660908,https://doi.org/10.1016/j.neunet.2009.07.020,https://www.semanticscholar.org/paper/d15ce33189007e71072bd929f10e4dc727be7b48,,Computer Science; Medicine,True
